household_id,region,cooking_fuel,consumption_kwh,consumption_kwh_projected
492,Nairobi,LPG,481.42981247824974,521.1477720077054
493,Nairobi,firewood,231.1327996258559,250.20125559498902
494,Nairobi,LPG,339.2627843337038,367.2519640412344
495,Nairobi,firewood,820.0388182657454,887.6920207726694
496,Nairobi,electricity,238.998587596036,258.71597107270895
497,Nairobi,firewood,630.3111957630452,682.3118694134965
498,Nairobi,electricity,-88.88745262163792,-96.22066746292305
499,Nairobi,LPG,512.0816780857899,554.3284165278676
500,Nairobi,LPG,356.13747906371265,385.51882108646896
501,Nairobi,electricity,475.7589300094526,515.0090417352325
502,Nairobi,firewood,144.51881009277858,156.44161192543282
503,Nairobi,electricity,582.8157320981643,630.8980299962628
504,Nairobi,firewood,612.1865006989854,662.6918870066517
505,Nairobi,electricity,586.9721191634243,635.3973189944068
506,Nairobi,firewood,378.41746497035825,409.63690583041284
507,Nairobi,firewood,-2.760745235304796,-2.988506717217442
508,Nairobi,charcoal,634.2432822910072,686.5683530800153
509,Nairobi,electricity,701.9903324446179,759.9045348712989
510,Nairobi,electricity,405.46456757068927,438.91539439527116
511,Nairobi,charcoal,298.0086472729162,322.5943606729318
512,Nairobi,charcoal,-50.87017087390251,-55.06695997099947
513,Nairobi,electricity,333.6548887778977,361.1814171020743
514,Nairobi,firewood,610.1365700233073,660.4728370502302
515,Nairobi,LPG,766.6373677664275,829.8849506071577
516,Nairobi,LPG,540.9425693540319,585.5703313257395
517,Nairobi,charcoal,401.30160032529625,434.4089823521332
518,Nairobi,LPG,393.87631118756985,426.3711068605444
519,Nairobi,electricity,334.50032635045426,362.0966032743667
520,Nairobi,firewood,463.39461073475445,501.6246661203717
521,Nairobi,LPG,311.69418242779494,337.40895247808805
522,Nairobi,electricity,264.4883438978138,286.30863226938345
523,Nairobi,charcoal,533.9036273086783,577.9506765616443
524,Nairobi,electricity,549.1544695556485,594.4597132939895
525,Nairobi,LPG,1044.305502453122,1130.4607064055047
526,Nairobi,LPG,170.5937553957614,184.66774021591172
527,Nairobi,firewood,254.91340378261677,275.94375959468266
528,Nairobi,electricity,232.50017544875433,251.68143992327657
529,Nairobi,firewood,106.0676575069777,114.81823925130335
530,Nairobi,charcoal,629.5297667555982,681.4659725129351
531,Nairobi,firewood,175.64622895891046,190.13704284802057
532,Nairobi,LPG,233.7346849433106,253.01779645113373
533,Nairobi,electricity,830.5956370887457,899.1197771485672
534,Nairobi,charcoal,354.3270635173062,383.559046257484
535,Nairobi,LPG,184.34634963416343,199.55492347898192
536,Nairobi,LPG,646.5533752006302,699.8940286546822
537,Nairobi,charcoal,358.52404753063274,388.10228145190996
538,Nairobi,firewood,826.1925919221328,894.3534807557088
539,Nairobi,electricity,77.46750986693837,83.85857943096079
540,Nairobi,firewood,368.0336602866372,398.39643726028476
541,Nairobi,LPG,260.55221710305943,282.04777501406187
542,Nairobi,charcoal,284.84612306670965,308.3459282197132
543,Nairobi,charcoal,288.18125400099154,311.95620745607334
544,Nairobi,LPG,462.8032353781794,500.9845022968792
545,Nairobi,charcoal,538.8510439551002,583.306255081396
546,Nairobi,firewood,188.32594896374744,203.8628397532566
547,Nairobi,LPG,621.5278292332871,672.8038751450333
548,Nairobi,charcoal,931.1655264358845,1007.986682366845
549,Nairobi,electricity,424.28087711042275,459.2840494720326
550,Nairobi,electricity,-150.36102390449264,-162.76580837661328
551,Nairobi,charcoal,522.5360693830753,565.645295107179
552,Nairobi,LPG,442.6614534438276,479.1810233529434
553,Nairobi,firewood,141.71262586595697,153.40391749989843
554,Nairobi,electricity,278.68434773384865,301.6758064218912
555,Nairobi,firewood,864.0008556114366,935.2809261993801
556,Nairobi,electricity,77.78621329210046,84.20357588869875
557,Nairobi,charcoal,605.2393708961754,655.1716189951098
558,Nairobi,LPG,251.0046768108992,271.7125626477984
559,Nairobi,firewood,-199.44428333747817,-215.89843671282011
560,Nairobi,firewood,144.68433225759887,156.6207896688508
561,Nairobi,firewood,427.8213584490408,463.1166205210867
562,Nairobi,LPG,731.2931022872219,791.6247832259178
563,Nairobi,LPG,413.94021741958096,448.09028535669637
564,Nairobi,electricity,484.7541844822005,524.7464047019821
565,Nairobi,charcoal,361.3029265642831,391.11041800583644
566,Nairobi,LPG,268.5846438128725,290.7428769274345
567,Nairobi,LPG,175.50239965464516,189.9813476261534
568,Nairobi,LPG,572.8475380736436,620.1074599647192
569,Nairobi,electricity,870.1586294043692,941.9467163302297
570,Nairobi,LPG,1041.5489386331587,1127.4767260703943
571,Nairobi,electricity,235.71801543717783,255.164751710745
572,Nairobi,electricity,716.69965862304,775.8273804594409
573,Nairobi,charcoal,-81.80922638572122,-88.55848756254322
574,Nairobi,firewood,-121.6729956491697,-131.7110177902262
575,Nairobi,LPG,505.5668518770752,547.2761171569339
576,Nairobi,firewood,360.91353478944364,390.68890140957274
577,Nairobi,electricity,291.3070362795829,315.3398667726485
578,Nairobi,charcoal,236.21690651221925,255.70480129947734
579,Nairobi,firewood,358.22147922022515,387.7747512558937
580,Nairobi,charcoal,212.07567673207538,229.5719200624716
581,Nairobi,LPG,276.36559738315714,299.1657591672676
582,Nairobi,firewood,352.39086159873693,381.46310768063273
583,Nairobi,firewood,871.8160578310826,943.7408826021469
584,Nairobi,firewood,44.37520749725627,48.03616211577991
585,Nairobi,LPG,718.0765089306983,777.317820917481
586,Nairobi,electricity,537.5926465869777,581.9440399304034
587,Nairobi,electricity,116.37667662135902,125.97775244262115
588,Nairobi,electricity,55.084354294688694,59.62881352400051
589,Nairobi,LPG,311.35874042563654,337.04583651075154
590,Nairobi,firewood,761.499524434505,824.3232352003517
591,Nairobi,LPG,953.0115073320953,1031.6349566869933
592,Nairobi,firewood,629.3580561052388,681.280095733921
593,Nairobi,electricity,447.3171135767918,484.22077544687716
594,Nairobi,firewood,899.3148298726949,973.5083033371922
595,Nairobi,charcoal,67.39943429648588,72.95988762594597
596,Nairobi,LPG,206.7012793508122,223.7541348972542
597,Nairobi,charcoal,329.2556961344973,356.41929106559337
598,Nairobi,electricity,553.0129652698938,598.63653490466
599,Nairobi,electricity,518.357913122842,561.1224409554765
600,Nairobi,charcoal,232.9810521317716,252.20198893264276
601,Nairobi,charcoal,618.9490587200712,670.0123560644771
602,Nairobi,LPG,302.0631090902086,326.9833155901508
603,Nairobi,firewood,409.19036725562495,442.948572554214
604,Nairobi,charcoal,367.645658364731,397.9764251798213
605,Nairobi,firewood,927.1390707290105,1003.628044064154
606,Nairobi,LPG,592.6878319806654,641.5845781190702
607,Nairobi,LPG,-50.532969819159916,-54.70193982924061
608,Nairobi,LPG,434.71853380174593,470.58281284039
609,Nairobi,LPG,131.7636693137967,142.63417203218492
610,Nairobi,charcoal,935.7572749955879,1012.9572501827239
611,Nairobi,electricity,276.80332816558433,299.63960273924505
612,Nairobi,LPG,204.2093667014138,221.05663945428046
613,Nairobi,firewood,176.51343275775022,191.0757909602646
614,Nairobi,charcoal,330.5517153798687,357.8222318987079
615,Nairobi,charcoal,52.37867914499503,56.69992017445713
616,Nairobi,LPG,306.4631233436,331.746331019447
617,Nairobi,firewood,170.50768660714976,184.57457075223962
618,Nairobi,electricity,453.4431113366164,490.8521680218873
619,Nairobi,charcoal,339.4423207601276,367.4463122228381
620,Nairobi,LPG,499.2721054375103,540.4620541361049
621,Nairobi,LPG,769.9277791523781,833.4468209324493
622,Nairobi,electricity,927.7724056678488,1004.3136291354464
623,Nairobi,firewood,601.3314316471282,650.9412747580162
624,Nairobi,charcoal,352.3131246342358,381.37895741656024
625,Nairobi,firewood,1072.2077280742642,1160.664865640391
626,Nairobi,LPG,443.94938984492296,480.5752145071291
627,Nairobi,charcoal,931.352474972756,1008.1890541580084
628,Nairobi,LPG,373.6487120314653,404.47473077406124
629,Nairobi,firewood,-10.271702374144013,-11.119117820010894
630,Nairobi,LPG,39.10926559454634,42.33578000609642
631,Nairobi,electricity,-165.33564655805412,-178.9758373990936
632,Nairobi,firewood,25.22973956338177,27.311193077360766
633,Nairobi,LPG,482.2645881107221,522.0514166298567
634,Nairobi,electricity,385.97576622840353,417.81876694224684
635,Nairobi,electricity,572.9163234391192,620.1819201228466
636,Nairobi,electricity,-121.70557711929871,-131.74628723164085
637,Nairobi,charcoal,848.3554838753042,918.3448112950168
638,Nairobi,charcoal,445.02028341486596,481.7344567965924
639,Nairobi,electricity,-239.35387354628017,-259.1005681138483
640,Nairobi,charcoal,798.8176624457192,864.720119597491
641,Nairobi,electricity,-5.551480608523661,-6.009477758726864
642,Nairobi,charcoal,324.85094263421814,351.65114540154116
643,Nairobi,electricity,182.3184358861959,197.3597068468071
644,Nairobi,charcoal,104.80268849700781,113.44891029801096
645,Nairobi,LPG,573.1989461871276,620.4878592475657
646,Nairobi,firewood,125.08663244104753,135.40627961743394
647,Nairobi,LPG,450.6278715452168,487.8046709476972
648,Nairobi,firewood,225.06444438204053,243.63226104355888
649,Nairobi,LPG,73.09258861295689,79.12272717352583
650,Nairobi,charcoal,311.3226121569797,337.0067276599305
651,Nairobi,LPG,-54.81428957211813,-59.33646846181787
652,Nairobi,LPG,-32.05957324042595,-34.70448803276109
653,Nairobi,charcoal,143.42060973575963,155.2528100389598
654,Nairobi,firewood,521.6443141211153,564.6799700361073
655,Nairobi,charcoal,532.3353633728809,576.2530308511436
656,Nairobi,charcoal,98.57368741954281,106.70601663165509
657,Nairobi,electricity,657.715909782084,711.977472339106
658,Nairobi,charcoal,481.54149131466016,521.2686643481196
659,Nairobi,LPG,386.80714681191694,418.7187364239001
660,Nairobi,LPG,124.57799170644603,134.85567602222784
661,Nairobi,LPG,454.72191520731997,492.23647321192385
662,Nairobi,LPG,729.4719961935696,789.6534358795391
663,Nairobi,electricity,817.9261730773701,885.4050823562532
664,Nairobi,charcoal,1063.8071481223258,1151.5712378424178
665,Nairobi,charcoal,634.7316058275268,687.0969633082977
666,Nairobi,electricity,416.320993041532,450.6674749674584
667,Nairobi,charcoal,645.2045979834879,698.4339773171257
668,Nairobi,electricity,549.1759824722003,594.4830010261568
669,Nairobi,firewood,268.6167902625234,290.7776754591816
670,Nairobi,charcoal,406.79140863130294,440.35169984338546
671,Nairobi,electricity,338.4108349721171,366.32972885731675
672,Nairobi,firewood,535.5604241158038,579.7441591053577
673,Nairobi,LPG,380.2032797151851,411.5700502916879
674,Nairobi,charcoal,435.4580330066199,471.3833207296661
675,Nairobi,charcoal,82.75029683650598,89.57719632551773
676,Nairobi,charcoal,-293.7545043419085,-317.98925095011595
677,Nairobi,firewood,797.0257785661265,862.780405297832
678,Nairobi,firewood,469.67943131413256,508.4279843975485
679,Nairobi,LPG,629.5595046266783,681.4981637583793
680,Nairobi,electricity,275.4053269024961,298.126266371952
681,Nairobi,charcoal,604.5617236825487,654.438065886359
682,Nairobi,charcoal,296.4236744153201,320.878627554584
683,Nairobi,charcoal,330.77952164835574,358.06883218434507
684,Nairobi,firewood,385.413730269496,417.21036301672945
685,Nairobi,charcoal,829.7784794496263,898.2352040042205
686,Nairobi,charcoal,655.941840564885,710.0570424114879
687,Nairobi,charcoal,883.2890069151658,956.160349985667
688,Nairobi,LPG,456.0722781975838,493.69824114888445
689,Nairobi,LPG,612.4588517947831,662.9867070678526
690,Nairobi,electricity,995.485638124226,1077.6132032694748
691,Nairobi,charcoal,1107.518887883617,1198.8891961340155
692,Nairobi,firewood,625.5372878607266,677.1441141092365
693,Nairobi,electricity,-82.59855712114194,-89.41293808363615
694,Nairobi,firewood,413.8154371384298,447.95521070235026
695,Nairobi,firewood,354.45382923640625,383.6962701484098
696,Nairobi,firewood,524.056494716711,567.2911555308397
697,Nairobi,charcoal,350.4970520788785,379.41305887538596
698,Nairobi,electricity,-73.18498283066288,-79.22274391419256
699,Nairobi,firewood,521.8308950666528,564.8819439096517
700,Nairobi,LPG,346.60823579659893,375.20341524981836
701,Nairobi,electricity,709.7469797493791,768.3011055787028
702,Nairobi,electricity,735.213710367761,795.8688414731013
703,Nairobi,firewood,167.52977326025282,181.3509795542237
704,Nairobi,firewood,121.56545711424496,131.59460732617018
705,Nairobi,firewood,1052.763370548095,1139.616348618313
706,Nairobi,charcoal,887.0459420442371,960.2272322628867
707,Nairobi,firewood,-496.0842827887543,-537.0112361188266
708,Nairobi,firewood,90.66040886606078,98.1398925975108
709,Nairobi,electricity,816.3229134122653,883.6695537687772
710,Nairobi,electricity,334.04806199829034,361.6070271131493
711,Nairobi,firewood,-11.380878215602365,-12.319800668389561
712,Nairobi,firewood,917.8900810460198,993.6160127323164
713,Nairobi,electricity,914.4966998692418,989.9426776084542
714,Nairobi,charcoal,-84.50296986964969,-91.47446488389579
715,Nairobi,charcoal,330.04248278665017,357.27098761654884
716,Nairobi,firewood,523.0225405272307,566.1719001207273
717,Nairobi,electricity,-148.28477221084165,-160.5182659182361
718,Nairobi,charcoal,274.574864911946,297.22729126718156
719,Nairobi,charcoal,-41.46719693848053,-44.888240685905174
720,Nairobi,charcoal,475.0986823572598,514.2943236517337
721,Nairobi,firewood,610.0791518658546,660.4106818947876
722,Nairobi,electricity,786.5119707220931,851.3992083066659
723,Nairobi,charcoal,315.8914452598393,341.95248949377606
724,Nairobi,LPG,613.191981070496,663.780319508812
725,Nairobi,charcoal,924.3719336947352,1000.6326182245508
726,Nairobi,firewood,259.0495860668816,280.42117691739935
727,Nairobi,electricity,-150.51508295591736,-162.93257729978055
728,Nairobi,electricity,491.67003315936006,532.2328108950072
729,Nairobi,charcoal,395.44107372124387,428.0649623032465
730,Nairobi,charcoal,397.2048299789929,429.9742284522598
731,Nairobi,firewood,323.1914294425417,349.85472237155136
732,Nairobi,firewood,366.65214221866125,396.9009439517008
733,Nairobi,electricity,513.7875509713326,556.1750239264676
734,Nairobi,firewood,592.503962840023,641.3855397743248
735,Nairobi,electricity,153.9937033886776,166.6981839182435
736,Nairobi,charcoal,241.20537269513912,261.1048159424881
737,Nairobi,electricity,471.35956375825407,510.24672776831005
738,Nairobi,charcoal,-215.5935450058023,-233.380012468781
739,Nairobi,electricity,368.46233946584465,398.86048247177683
740,Nairobi,firewood,150.29111484183343,162.6901318162847
741,Nairobi,charcoal,709.4641048276737,767.9948934759568
742,Nairobi,LPG,840.5642484956049,909.9107989964924
743,Nairobi,electricity,109.80335119626807,118.86212766996019
744,Nairobi,electricity,189.76116567592817,205.41646184419224
745,Nairobi,charcoal,191.16008155788083,206.930788286406
746,Nairobi,electricity,502.08129904750535,543.5030062189246
747,Nairobi,electricity,285.62808705255105,309.1924042343865
748,Nairobi,electricity,567.7347856359285,614.5729054508926
749,Nairobi,charcoal,85.38288427484764,92.42697222752257
750,Nairobi,firewood,675.0936805016056,730.7889091429881
751,Nairobi,firewood,-19.981287776309955,-21.629744017855526
752,Nairobi,LPG,377.9931506301587,409.1775855571468
753,Nairobi,charcoal,-249.91121545275132,-270.5288907276033
754,Nairobi,firewood,-208.1168577216447,-225.2864984836804
755,Nairobi,firewood,542.768705920915,587.5471241593905
756,Nairobi,LPG,180.3992550762929,195.28219362008704
757,Nairobi,charcoal,193.90696883698848,209.90429376604004
758,Nairobi,charcoal,145.59265300674804,157.60404687980474
759,Nairobi,LPG,331.1068340648278,358.4231478751761
760,Nairobi,electricity,652.5162824660798,706.3488757695314
761,Nairobi,LPG,303.57943642135206,328.6247399261136
762,Nairobi,electricity,53.7147455741528,58.146212084020405
763,Nairobi,firewood,339.49712960797143,367.50564280062906
764,Nairobi,LPG,349.8637857018725,378.72754802227695
765,Nairobi,LPG,735.3513884072516,796.0178779508499
766,Nairobi,charcoal,770.3553241938475,833.90963843984
767,Nairobi,LPG,570.2070171620517,617.249096077921
768,Nairobi,firewood,557.5112908885077,603.5059723868096
769,Nairobi,electricity,631.5734981681069,683.6783117669758
770,Nairobi,firewood,634.6672792057736,687.02732974025
771,Nairobi,charcoal,607.9412672275253,658.0964217737961
772,Nairobi,charcoal,610.9707185203109,661.3758027982366
773,Nairobi,firewood,615.0546788961353,665.7966899050665
774,Nairobi,charcoal,697.011388531904,754.5148280857861
775,Nairobi,LPG,434.6075296912139,470.4626508907391
776,Nairobi,LPG,1396.4749780900177,1511.684163782444
777,Nairobi,electricity,-99.11783786667843,-107.2950594906794
778,Nairobi,LPG,543.0213765274966,587.8206400910151
779,Nairobi,charcoal,203.92562280962193,220.74948669141574
780,Nairobi,electricity,860.1953729972636,931.1614912695378
781,Nairobi,LPG,641.5114304939805,694.4361235097339
782,Nairobi,LPG,612.641416947,663.1843338451275
783,Nairobi,charcoal,774.4065288320614,838.2950674607065
784,Nairobi,firewood,581.7150612806273,629.7065538362791
785,Nairobi,firewood,-16.36715156650388,-17.717441570740448
786,Nairobi,LPG,763.7518152451476,826.7613400028722
787,Nairobi,LPG,233.64423070233025,252.9198797352725
788,Nairobi,firewood,-40.166621542104565,-43.480367819328194
